id,nightly_rate_quoted,cleaning_fee,rating_value,rating_cleanliness,rating_overall,before_you_leave
796018114066130164,0.14285714285714285,220.0,5.0,5.0,4.96,
53345173,147.0,50.0,4.8,5.0,4.95,
903971607894575867,45.4,,5.0,5.0,5.0,
18349906,102.8,85.0,4.9,4.9,4.93,
689278615744684680,0.2,175.0,4.9,4.9,4.79,
19985575,50.0,100.0,4.7,4.7,4.84,
886311564038686875,39.8,25.0,5.0,4.8,5.0,
802526324894280529,0.2,345.0,4.7,4.6,4.78,
581038781974329362,0.4,350.0,5.0,5.0,4.97,
928421937674806985,142.8,100.0,,,,
648691100614849783,94.8,79.0,4.8,4.7,4.67,
666605190377527409,169.0,250.0,4.9,4.9,4.91,
30597537,70.83333333333333,30.0,4.8,4.9,4.87,
753002041755678186,0.2,149.0,4.9,5.0,5.0,
45925892,140.0,120.0,4.8,4.9,4.92,"['Gather used towels', 'Turn things off']"
52600081,0.2,110.0,4.8,4.9,4.78,
26306085,99.0,25.0,4.9,4.9,4.93,
814071815349225863,197.8,150.0,4.5,4.8,4.71,
51562065,82.14285714285714,115.0,4.6,4.7,4.74,
848070155426394517,0.2,120.0,4.9,4.9,5.0,"['Gather used towels', 'Throw trash away', 'Turn things off', 'Lock up']"
871280014236548594,47.0,25.0,5.0,5.0,5.0,
718438082778567311,149.0,150.0,4.8,4.8,4.74,
38679440,153.0,60.0,4.8,4.8,4.76,
15224580,195.8,150.0,4.9,4.9,4.88,
874537395263297273,165.0,202.0,5.0,5.0,5.0,
773866391115379541,153.0,220.0,4.5,4.3,4.55,
31874818,0.2,97.0,4.8,4.7,4.89,
568356239952978821,0.2,180.0,4.8,4.7,4.8,
22825982,140.14285714285714,107.0,4.7,4.8,4.81,"['Throw trash away', 'Turn things off', 'Additional requests - Wash any dishes. \nPick up pet waste. \nSign out of streaming apps. ']"
36457153,59.0,,4.7,4.4,4.58,
575492128561725006,0.2,150.0,4.7,4.9,4.78,"['Gather used towels', 'Throw trash away', 'Turn things off', 'Lock up', 'Additional requests - •    Please put all soiled dishes inside the dishwasher, fill with liquid dish washing soap or dish washing pod & run it at a normal setting.\n.    Please let us know if something was broken or went out of order during your stay so that we could take care of it as soon as possible\nThank you for your cooperation and for staying at Shangri-La Gardens.']"
570525701151587556,53.0,10.0,5.0,4.9,4.96,
52429307,0.2,249.0,4.8,4.9,4.88,
700587301977025876,0.2,250.0,4.9,5.0,4.92,
882550106378331890,180.0,150.0,5.0,4.8,4.67,
765331166444461597,0.14285714285714285,99.0,4.8,5.0,5.0,
877530504641267823,65.83333333333333,99.0,4.5,4.8,4.6,"['Gather used towels', 'Throw trash away', 'Turn things off', 'Return keys', 'Lock up']"
719490078361206583,120.0,175.0,4.9,4.9,4.93,
53265934,173.4,135.0,4.9,4.9,4.91,
50897555,187.0,100.0,5.0,5.0,4.97,"['Return keys', 'Additional requests - Please start the dishwasher.']"
743050513223795067,0.2,199.0,5.0,5.0,5.0,
693693808946391139,0.14285714285714285,125.0,5.0,4.9,4.96,
864265589521249021,0.4,399.0,,,,
897222258530558529,105.2,49.0,5.0,5.0,5.0,
930456043495529787,0.4,,,,,
686615379780210665,141.2,185.0,4.8,4.9,4.88,
45977450,66.0,41.0,4.9,4.8,4.81,
737700389184466361,65.0,30.0,4.8,5.0,4.82,
44086197,45.0,14.0,4.5,4.4,4.63,
782582892134500256,0.2,205.0,5.0,5.0,5.0,
753761145507209655,97.2,80.0,4.9,4.8,4.88,
882652030985237828,0.2,200.0,4.8,5.0,5.0,
48043668,106.16666666666667,70.0,4.9,4.9,4.88,
527591973807981948,85.71428571428571,70.0,5.0,5.0,4.96,['Lock up']
48449078,49.6,20.0,5.0,5.0,5.0,
41594110,98.0,68.0,5.0,5.0,4.95,"['Throw trash away', 'Lock up']"
47818508,120.6,45.0,4.8,4.8,4.82,['Additional requests - Pick up your dogs poop']
931890503117858820,0.2,245.0,,,,"['Additional requests - Check out: On check-out day, please take all trash outside of the room, and clean dishes behind you, we will do all the cleaning. Please remove all your food from the fridge, if you don’t want some unopened food you can leave them in the kitchen.\nPut back keys into the lock box.']"
691631757275919005,0.16666666666666666,275.0,4.8,4.8,4.85,
54175192,70.66666666666667,65.0,4.9,4.8,4.82,
21125865,100.71428571428571,75.0,4.9,5.0,4.94,
33293987,0.4,215.0,4.8,4.8,4.79,
671090476563611328,0.2,199.0,4.8,4.9,4.89,
46679032,123.4,50.0,4.9,5.0,4.82,
640717354509167731,0.4,300.0,4.7,4.7,4.89,
48468461,59.333333333333336,20.0,4.8,4.9,4.86,
45805848,123.6,30.0,4.9,5.0,4.92,"['Additional requests - Hi Guests, please make sure to turn off all appliances,lights, and put the use towels in the blue Landry net bag and make sure to lock the door after exiting the house, lock the door by pushing the # until the door  locks. Have a safe trip home Thank you ']"
675396121573044990,55.0,45.0,4.8,4.8,4.73,
38230726,49.166666666666664,,4.8,4.5,4.72,
45414242,0.2,199.0,4.9,4.9,4.86,
613282544732939003,140.28571428571428,245.0,4.4,4.3,4.57,
37432449,38.4,15.0,4.9,4.8,4.82,"['Gather used towels', 'Throw trash away', 'Turn things off', 'Return keys']"
40408774,0.3333333333333333,145.0,4.9,4.8,4.95,
922056015053998486,0.4,150.0,,,,
7804598,64.4,,5.0,5.0,4.96,
594380113209583053,0.2,199.0,4.7,4.7,4.63,
37253795,111.2,,4.5,4.5,4.53,
51173560,0.2,150.0,4.9,4.9,4.95,
25982814,85.0,120.0,4.9,5.0,4.98,"['Gather used towels', 'Throw trash away', 'Turn things off', 'Additional requests - Before leaving we ask that all dishes are washed and placed back in their original spots. \nIf anything is broken please notify us right away so we can replace the item for our next guest. \nIn addition please take time to look around and place items back in their proper location throughout the guest house, this ensures our cleaners can clean quickly and efficiently. ']"
583998600179938012,0.2,250.0,4.8,4.9,4.88,
641371707734412662,100.0,150.0,4.9,5.0,4.9,
581391353341330223,61.833333333333336,55.0,4.7,4.8,4.67,['Lock up']
54319890,0.2,180.0,5.0,4.9,4.88,"['Gather used towels', 'Throw trash away', 'Turn things off', 'Lock up']"
775638541999558724,0.2,,5.0,5.0,5.0,
53177054,0.14285714285714285,199.0,4.9,4.9,4.94,
15759078,33.0,,5.0,4.9,4.87,
48345867,157.0,185.0,4.9,5.0,4.97,
54296808,0.2,170.0,5.0,5.0,4.98,"['Gather used towels', 'Throw trash away', 'Turn things off', 'Lock up']"
583256260819550549,93.0,30.0,4.9,5.0,4.8,
586394902657823746,189.0,80.0,5.0,5.0,5.0,"['Gather used towels', 'Throw trash away', 'Turn things off', 'Return keys', 'Lock up', 'Additional requests - Gather all used towels, sheets and linens into a pile so we can have them laundered. Please clean dirty dishes and do other minor tidying. No need to scrub or sweep anything.']"
744367700509237231,0.2,175.0,4.8,4.9,4.89,
605991292165936530,0.2,390.0,5.0,4.7,4.89,
568982824191772736,0.2,160.0,4.9,5.0,4.94,
761734304079740109,142.8,119.0,4.9,4.9,5.0,
561818111632927682,99.2,80.0,4.8,4.8,4.82,
683729768921406005,0.2,175.0,4.8,4.8,4.88,
15742003,186.8,69.0,5.0,5.0,4.99,
822592235571165078,166.4,,5.0,5.0,5.0,
926808641018500176,121.6,49.0,,,,
289088,129.6,60.0,4.8,4.8,4.79,
45450144,77.6,38.0,4.8,4.9,4.86,
573855524664563486,103.8,25.0,4.9,5.0,4.82,
37835288,89.0,70.0,5.0,5.0,5.0,"['Gather used towels', 'Turn things off', 'Return keys', 'Lock up', 'Additional requests - Please feel free to sign our guest book!']"
893699249205224561,76.0,45.0,5.0,5.0,5.0,"['Turn things off', 'Lock up']"
834699292672284769,49.2,18.0,4.9,4.9,4.83,
24669593,49.0,20.0,4.9,4.9,4.92,
48447391,0.2,70.0,4.8,4.9,4.9,
20559677,73.0,28.0,4.9,5.0,4.94,
38728815,0.2,,4.7,4.9,4.87,
24524978,138.0,50.0,4.9,5.0,4.92,"['Gather used towels', 'Turn things off', 'Return keys']"
51948367,89.0,80.0,4.7,4.9,4.81,
14126657,65.0,30.0,4.9,4.9,4.94,
888521784742811019,148.4,35.0,5.0,5.0,5.0,"['Gather used towels', 'Throw trash away', 'Turn things off', 'Return keys', 'Lock up', 'Additional requests - Please wash and store used kitchen items. Thank you!']"
41777278,94.0,58.0,4.8,5.0,4.84,
46055121,101.0,25.0,5.0,5.0,4.97,
1417059,63.0,20.0,4.9,5.0,4.92,
1037247,126.0,60.0,4.6,4.6,4.58,
688564824279581401,0.2,145.0,4.9,4.9,4.93,
808814447273523115,0.2,69.0,4.8,4.9,4.9,
1552090,75.0,40.0,5.0,4.9,4.96,
6763178,83.0,25.0,4.7,4.7,4.71,
39701649,95.0,,4.9,4.9,4.96,
22106062,57.0,35.0,4.9,4.9,4.94,['Return keys']
653810838859145651,149.0,70.0,4.6,4.9,4.78,['Return keys']
15953293,53.0,20.0,5.0,4.9,4.95,
48491665,59.4,38.0,4.7,4.8,4.71,
769192564579720761,40.833333333333336,15.0,4.9,5.0,4.95,
1240503,45.0,20.0,4.9,4.9,4.93,
639748436160385469,48.0,10.0,4.8,4.6,4.73,"['Gather used towels', 'Turn things off', 'Return keys']"
14763855,99.8,50.0,4.8,4.8,4.78,
777797512755426118,42.4,30.0,4.8,4.7,4.75,
918393046574837766,45.0,99.0,,,,['Turn things off']
51280440,56.42857142857143,65.0,4.8,5.0,4.88,
576112,0.14285714285714285,65.0,4.8,4.8,4.87,
31461538,46.5,40.0,5.0,5.0,4.97,
923132411948767381,166.4,65.0,,,,"['Gather used towels', 'Turn things off', 'Return keys', 'Additional requests - Kindly send a message to us informing of your departure. ']"
43186536,73.8,37.0,4.8,4.9,4.87,
41539630,56.0,40.0,4.9,4.9,4.96,['Return keys']
808859465062374658,0.2,69.0,4.8,4.8,4.91,
9171142,83.85714285714286,,4.5,4.8,4.58,
685676835468962315,177.6,90.0,4.8,4.8,4.84,
46138933,37.833333333333336,10.0,4.9,4.8,4.88,"['Gather used towels', 'Throw trash away', 'Turn things off', 'Return keys', 'Lock up']"
44921179,169.0,120.0,4.9,4.9,4.95,
925170,112.5,70.0,4.8,4.7,4.77,
38071826,130.6,75.0,4.5,5.0,4.64,
17207222,96.4,50.0,4.8,4.8,4.86,"['Gather used towels', 'Throw trash away', 'Turn things off']"
12954157,71.0,,4.9,4.9,4.88,
924149496473738449,1.2,615.0,,,,
6358412,94.0,30.0,4.9,4.9,4.89,
41292213,56.2,32.0,4.9,4.9,4.84,"['Gather used towels', 'Additional requests - Please leave the door to your room wide open upon checkout no matter what time of day or night.  Thank you.']"
660028464075062928,0.6,195.0,4.8,5.0,4.88,"['Throw trash away', 'Turn things off', 'Lock up', 'Additional requests - Please load the dishwasher and start it if there are any used dishes in the sink.']"
848084506495470086,0.2,75.0,4.5,4.9,4.8,
625362578459065620,0.6,279.0,4.2,4.9,4.75,
576197461170199993,150.8,85.0,4.9,5.0,4.98,
30087636,199.2,74.0,4.8,4.9,4.95,
8829170,70.0,,4.9,5.0,4.88,
705164888929366290,53.0,30.0,4.8,4.8,4.84,
772583947560469308,117.8,80.0,4.9,4.9,4.94,"['Turn things off', 'Return keys', 'Additional requests - If you use a lot of dishes please wash them.  It’s ok to leave a glass and/or a mug but please don’t leave the sink full.  Thanks']"
49781641,112.0,65.0,4.9,5.0,4.93,
37837445,0.16666666666666666,60.0,4.9,4.8,4.93,
7680043,85.0,45.0,4.9,4.9,4.91,['Throw trash away']
45254952,62.4,,4.8,4.7,4.82,
748761410879823530,54.166666666666664,15.0,4.9,4.9,4.84,['Return keys']
731883713901821951,85.16666666666667,,4.8,4.7,4.78,
616718,75.0,25.0,4.7,4.6,4.61,
50324798,199.0,70.0,4.7,4.9,4.94,
50200032,68.4,10.0,4.9,4.9,4.9,
2695376,123.8,75.0,4.8,4.8,4.86,
7620506,79.0,15.0,4.7,4.7,4.66,
21395483,0.2,50.0,4.8,4.9,4.87,
52324012,56.8,,4.8,4.8,4.85,
9477995,125.0,85.0,4.8,4.9,4.91,"['Gather used towels', 'Throw trash away', 'Turn things off', 'Return keys', 'Lock up', 'Additional requests - thank you for being mindful of noise. ']"
27857833,54.2,40.0,4.9,5.0,4.94,
21796129,105.0,20.0,4.7,4.5,4.69,
24158757,62.2,30.0,4.8,4.9,4.83,
736502793260004109,67.0,50.0,5.0,4.9,4.96,
25284271,0.3333333333333333,185.0,4.5,4.5,4.61,
918163758628760211,130.0,25.0,,,,"['Gather used towels', 'Return keys']"
647240811535035157,0.2,149.0,4.5,4.6,4.52,
923826077989374608,0.2,196.0,,,,
913224446290976535,0.42857142857142855,200.0,,,,
927743280517478084,0.4,,,,,"['Gather used towels', 'Throw trash away', 'Turn things off', 'Lock up']"
928089561164137578,0.2,99.0,,,,
31315665,1.4,400.0,4.7,4.8,4.9,
755078705088980720,0.6,285.0,,,,
44266715,0.4,235.0,4.9,5.0,4.98,
52113156,0.4,300.0,4.8,5.0,5.0,
52284997,136.0,60.0,4.9,4.9,4.97,
697534420834184000,0.2,200.0,4.9,5.0,4.97,"['Throw trash away', 'Turn things off', 'Lock up']"
34043532,148.0,100.0,4.9,4.9,4.97,"['Turn things off', 'Lock up', 'Additional requests - Wash your dishes. You may leave them in the dish drainer or dry and put them away.\nSign out of your personal streaming services on the TV.\nDispose of any food you have brought.\nOpen the drapes.\nIt is important that you check out on time because the housekeeper starts cleaning at 10:00.']"
624620825420727315,0.4,150.0,4.8,4.8,4.88,
50436396,0.2,,4.2,4.6,4.42,
21418351,0.2,165.0,4.8,5.0,4.94,
564046790979312477,1.6,275.0,4.8,5.0,4.98,
926790894527984878,185.0,150.0,,,,
51211294,87.0,50.0,5.0,4.9,4.97,
813815324246734905,129.0,80.0,4.9,4.9,4.89,
689867066468650575,137.2,170.0,4.6,4.9,4.63,
844878178020101162,126.0,85.0,4.8,4.6,4.63,
922787946327135701,0.6,350.0,,,,
819003163509196031,83.2,25.0,5.0,5.0,5.0,
31711573,162.8,65.0,4.7,4.8,4.74,
50198723,69.4,10.0,4.9,4.9,4.95,
659658149980939357,50.57142857142857,40.0,4.9,5.0,4.96,
53702082,156.2,130.0,4.6,4.9,4.79,
62274,90.2,34.0,4.8,4.9,4.77,
53130384,178.0,170.0,4.9,5.0,4.94,
27401580,0.2,68.0,5.0,5.0,5.0,
26498850,135.0,100.0,4.9,5.0,4.97,
658968179114614451,152.2,75.0,4.9,5.0,4.95,
894366975889035077,103.2,152.0,4.6,5.0,4.8,
47564553,0.2,115.0,4.7,4.9,4.82,
833491066616859076,130.0,60.0,5.0,5.0,4.96,
795059610238297776,122.2,50.0,5.0,5.0,4.96,
3489714,109.0,30.0,4.9,4.9,4.88,
50054255,71.83333333333333,30.0,5.0,5.0,5.0,
29806100,144.2,150.0,4.9,4.9,4.93,['Lock up']
867702809639627253,0.2,185.0,5.0,5.0,5.0,"['Gather used towels', 'Throw trash away', 'Turn things off', 'Lock up', 'Additional requests - - Leave used beds, cot, or Pack-n-Play unmade to indicate linens need cleaning\n- Place dirty dishes in dishwasher & start cycle\n- Let us know of any accidental damages, non-working, lost, or missing items,  issues, or suggested improvements to our home\n- THANK YOU FOR STAYING WITH US!!!  - RAY & PATTY']"
6589004,129.0,40.0,4.8,4.7,4.79,
33429820,149.0,50.0,4.9,4.9,4.9,
22472622,105.6,75.0,4.8,4.8,4.94,
892777814032973130,105.85714285714286,60.0,5.0,5.0,5.0,
10091360,94.8,25.0,4.8,4.8,4.79,
923313411989662423,0.2,145.0,,,,"['Throw trash away', 'Turn things off', 'Lock up', 'Additional requests - Please wash any used dishes and leave them to dry in the sink.']"
50994167,112.8,50.0,4.7,4.8,4.68,
16858646,0.2,120.0,4.9,4.9,4.91,
23995711,129.0,,4.9,4.8,4.85,
165967,150.0,40.0,5.0,5.0,4.98,
19434696,0.2,70.0,4.9,5.0,4.99,
833485670916105438,96.0,15.0,4.9,5.0,4.89,
3095040,140.0,50.0,4.9,4.9,4.96,
27733770,93.57142857142857,23.0,4.9,4.8,4.83,
21562722,171.6,121.0,4.5,4.5,4.48,
17190346,62.8,30.0,4.9,4.9,4.91,
692916232624374872,128.0,120.0,5.0,5.0,5.0,
17481000,195.4,70.0,4.8,4.9,4.85,
49778679,140.0,60.0,4.9,5.0,4.97,
4951548,0.2,149.0,4.9,4.9,4.97,
5480764,63.57142857142857,,4.5,4.4,4.56,
557499267214800811,71.66666666666667,25.0,4.8,4.5,4.69,['Return keys']
50553937,135.0,85.0,4.8,4.7,4.81,
49904448,137.2,65.0,4.9,5.0,4.91,
18124994,158.8,,4.9,5.0,4.96,"[""Additional requests - As a courtesy, please sent host a 'checked out' text immediately after your departure, thank you.   ""]"
13815327,113.0,40.0,4.9,5.0,4.94,
11278334,88.0,60.0,4.9,5.0,4.94,"['Turn things off', 'Return keys']"
808033005728294337,0.2,69.0,4.9,4.9,4.93,
34368410,0.2,258.0,4.5,4.6,4.46,
14613532,80.0,22.0,5.0,5.0,4.96,
41985221,110.8,100.0,4.7,4.7,4.65,"['Gather used towels', 'Turn things off', 'Lock up']"
50941163,118.4,30.0,4.6,4.8,4.81,
6250045,95.0,25.0,4.9,5.0,4.93,
466663,55.0,25.0,4.7,4.6,4.66,
33946107,142.0,60.0,4.8,4.8,4.87,"['Turn things off', 'Lock up']"
626185403723912971,0.2,200.0,5.0,4.9,4.94,"['Gather used towels', 'Throw trash away', 'Turn things off', 'Return keys', 'Lock up', 'Additional requests - Please check for your phone charges.']"
11142509,193.4,79.0,4.8,4.8,4.83,
23092332,139.0,150.0,4.9,5.0,4.99,"['Gather used towels', 'Throw trash away', 'Turn things off', 'Lock up', 'Additional requests - I fully understand that some of our guests will leave early in the morning. If you do not have time to do the above, just leave it for our cleaning lady.  \nThanks for stay and welcome back anytime!']"
6361851,92.14285714285714,35.0,4.8,4.9,4.83,
924798714383707749,60.0,50.0,,,,
19347379,137.0,129.0,4.8,4.9,4.94,
23791070,128.2,30.0,4.8,4.9,4.8,
21068534,184.8,90.0,4.8,4.9,4.87,
644459298235651465,0.3333333333333333,250.0,4.8,4.8,4.88,
921408744614997747,72.5,10.0,,,,['Return keys']
21113167,89.57142857142857,125.0,4.7,4.7,4.66,
32933842,62.8,50.0,5.0,4.5,5.0,
50117286,98.0,69.0,5.0,5.0,4.99,"['Gather used towels', 'Throw trash away', 'Additional requests - Please leave both bathroom windows open for fresh air. \nPlease put dishes, cups etc. in outdoor sink.\nHave a safe & beautiful continued adventure!']"
39487295,75.0,30.0,5.0,5.0,4.99,
18598611,103.6,75.0,4.8,4.9,4.83,
611729254969930426,114.83333333333333,120.0,4.6,4.7,4.74,
710914783629578889,0.6,475.0,,,,"['Gather used towels', 'Throw trash away', 'Turn things off', 'Lock up', 'Additional requests - Please clean the kitchen and unload clean dishes from dishwasher if possible. We understand if your flight is early, and this request is too stressful. No worries.  ']"
46695885,0.2,120.0,4.9,5.0,4.99,
47781214,0.16666666666666666,175.0,4.8,4.6,4.77,
41646397,0.4,200.0,4.7,4.9,4.88,
39206128,0.14285714285714285,125.0,4.8,4.8,4.78,
34231637,197.0,80.0,4.8,5.0,4.96,
39220738,0.3333333333333333,150.0,4.8,4.9,4.88,
12026104,175.0,125.0,4.9,4.9,4.89,
52599618,0.2,199.0,4.5,4.7,4.66,
39202812,0.6,200.0,4.9,4.9,4.91,
36888612,0.2,90.0,4.8,4.8,4.75,
38323518,168.0,40.0,4.6,4.8,4.63,
18919796,0.2,80.0,4.8,4.8,4.78,
778902701029506007,143.2,35.0,4.8,5.0,5.0,
20123678,100.5,65.0,4.9,4.9,4.97,
655015376599155917,136.5,130.0,4.5,4.8,4.74,
3791273,0.2,99.0,4.8,4.9,4.91,"['Turn things off', 'Return keys', 'Lock up']"
34439374,0.2,59.0,4.8,4.9,4.87,['Throw trash away']
9843668,57.42857142857143,,4.9,4.9,4.85,
770581666765245347,92.6,20.0,4.9,4.9,4.84,
42182623,187.4,75.0,4.9,4.9,4.86,
32359299,139.2,100.0,4.7,4.9,4.84,
27407462,63.0,50.0,4.9,4.9,4.84,
22230606,84.0,80.0,4.8,5.0,4.8,['Throw trash away']
926243451100838947,171.0,125.0,,,,"['Gather used towels', 'Throw trash away', 'Turn things off', 'Additional requests - Place all used dishes in the sink.']"
44169607,159.0,95.0,4.8,4.9,4.94,
628600342932936468,148.2,,3.9,4.2,4.03,
13541572,115.4,90.0,4.9,4.9,4.94,
729725446696666377,0.2,150.0,,,,"['Gather used towels', 'Throw trash away', 'Turn things off']"
33115990,161.0,100.0,4.8,5.0,4.89,
17610580,72.0,,5.0,5.0,4.94,
919118634804824328,161.6,85.0,,,,"['Turn things off', 'Lock up', 'Additional requests - Please put back everything where you found them. Cabinets are clearly marked and labeled to help. Thank you!']"
26742781,80.2,20.0,4.9,5.0,4.96,
22958145,104.33333333333333,50.0,4.8,4.9,4.8,
855825338778154800,95.0,110.0,,,,"['Gather used towels', 'Throw trash away', 'Turn things off', 'Return keys']"
11146283,0.2,100.0,4.7,4.8,4.75,
769700735284228140,75.0,40.0,5.0,4.9,5.0,"['Turn things off', 'Return keys', 'Additional requests - Please wash any dishes that you have used during your stay']"
6693808,94.0,32.0,4.8,4.9,4.88,"['Gather used towels', 'Additional requests - Please leave the door to your room wide open upon checkout no matter what time of day or night.  Thank you.']"
5862910,54.2,32.0,4.9,4.9,4.87,"['Gather used towels', 'Additional requests - Please leave the door to your room wide open upon checkout no matter what time of day or night.  Thank you.']"
868899776227057964,114.0,60.0,4.9,4.9,5.0,
757289443458701444,93.2,20.0,5.0,5.0,5.0,
744472567058093598,67.6,25.0,4.9,4.9,4.94,"['Turn things off', 'Return keys']"
26950351,124.4,59.0,4.8,4.8,4.86,
845103784179437676,153.8,85.0,4.9,4.8,4.8,
830576261937649326,167.0,99.0,5.0,5.0,5.0,"['Turn things off', 'Return keys', 'Lock up', 'Additional requests - Please empty the ashtray if used.  Additional clean-up is at your discretion.  You can place all dirty linens in the laundry hamper in the restroom, if desired.  Trash chute is the second door directly to your right, as you exit our unit.  If laundry is done, please do not overfill the wash tub.     ']"
736967938264881345,55.0,35.0,4.8,4.5,4.67,
19629735,187.2,95.0,4.8,4.9,4.94,
620905764320762705,111.8,,4.4,4.5,4.43,
616138506582086657,63.833333333333336,20.0,4.8,4.8,4.88,
17571670,69.0,19.0,4.9,4.9,4.85,
44577626,153.2,60.0,4.9,5.0,4.95,
698812540379231025,175.0,30.0,4.9,5.0,4.97,
578174478591578178,134.4,,4.3,4.4,4.28,
927792788013104404,125.0,85.0,,,,
42409434,109.0,30.0,4.6,4.8,4.66,
53293648,115.0,40.0,5.0,5.0,4.98,['Additional requests - We take care of everything. Leave happy!']
37910108,51.0,,4.4,4.5,4.47,
926260210475807258,71.8,85.0,,,,
30492727,84.2,75.0,4.8,4.9,4.89,
32109690,60.0,,4.9,5.0,4.97,
7293369,160.0,30.0,4.9,5.0,4.95,
908302124051015698,111.2,,,,,
20173155,95.8,20.0,4.8,4.8,4.82,
918437123778654261,0.2,59.0,5.0,5.0,5.0,"['Gather used towels', 'Throw trash away', 'Turn things off', 'Return keys', 'Lock up']"
3751832,45.0,,5.0,4.9,4.95,
38799666,50.2,,4.6,4.7,4.56,
13561970,144.0,50.0,4.9,4.9,4.95,
50348056,192.6,,4.4,4.6,4.45,
928431796545375200,127.2,,,,,
1226324,46.0,20.0,4.9,5.0,4.93,
22358136,140.6,,4.3,4.7,4.5,
31902609,175.0,45.0,4.8,4.8,4.91,
15567081,156.8,30.0,4.8,4.9,4.84,
10454154,127.6,18.0,4.6,4.4,4.57,
6087800,0.2,,4.4,4.6,4.49,
926228955966995040,164.4,175.0,,,,"['Throw trash away', 'Turn things off', 'Lock up']"
918869083133679231,142.0,120.0,,,,
893450277588721247,0.2,80.0,5.0,5.0,4.67,['Return keys']
893430868749304350,182.0,,5.0,4.9,4.88,"['Gather used towels', 'Turn things off', 'Return keys', 'Lock up', 'Additional requests - Gather used sheets and blankets and place them on bed.\nPut all trash in bags and place them neatly on kitchen floor.']"
20615200,150.0,75.0,4.9,5.0,4.99,
37882294,48.666666666666664,,4.3,4.5,4.4,
807853905177847526,0.4,120.0,5.0,5.0,5.0,
51872416,78.0,30.0,4.6,4.8,4.74,
924233177042688898,140.8,90.0,,,,
623211786668307708,70.0,130.0,5.0,5.0,5.0,"['Gather used towels', 'Throw trash away', 'Turn things off', 'Return keys', 'Lock up']"
923537215484023598,75.0,85.0,,,,
910331381455684363,35.0,,4.0,2.7,3.33,
829825030321096788,32.714285714285715,11.0,4.8,4.8,4.81,['Return keys']
53221846,75.5,35.0,4.4,4.7,4.59,
927791936028899491,139.6,,,,,
860899665450785533,118.4,85.0,3.0,3.8,2.75,
37012797,72.0,35.0,4.9,4.8,4.89,
927790300749748735,169.0,119.0,,,,
640780066665574154,120.0,125.0,4.8,4.9,4.81,
751788691824722333,0.4,175.0,4.6,5.0,4.93,
706570709644264811,0.5,120.0,5.0,5.0,5.0,
13310630,0.2,200.0,4.9,4.8,4.9,
35063528,0.3333333333333333,200.0,4.7,4.7,4.83,"['Gather used towels', 'Throw trash away', 'Turn things off', 'Return keys', 'Additional requests - Leave the beds unmade; no need to strip them.']"
926580831307440676,0.6,150.0,,,,['Lock up']
17157943,0.2,89.0,4.9,4.9,4.96,
927652252900509686,0.2,150.0,,,,
862417519676079908,1.0,250.0,4.8,5.0,5.0,['Throw trash away']
11851536,0.4,200.0,5.0,5.0,5.0,
922754200826670374,0.2,150.0,,,,
677287330509712024,119.4,49.0,5.0,5.0,4.98,
860446,115.2,15.0,4.6,4.2,4.56,
708844079561389395,79.0,29.0,4.8,4.9,4.86,
17991117,166.0,35.0,4.6,4.6,4.65,
17794278,75.0,25.0,4.9,4.9,4.91,
50926797,31.0,8.0,4.2,4.0,4.3,
21011675,99.0,15.0,4.8,4.8,4.83,
34572693,0.2,65.0,4.8,5.0,4.99,['Return keys']
19175981,112.33333333333333,75.0,4.8,4.9,4.9,
17463360,71.16666666666667,25.0,4.8,4.9,4.85,
16631532,131.0,60.0,4.9,4.9,4.92,
33934148,66.0,20.0,4.9,4.8,4.93,['Return keys']
51964117,124.16666666666667,40.0,4.8,5.0,4.97,
635469567757698440,74.16666666666667,,4.9,4.6,4.9,
917478578902769418,120.0,25.0,5.0,5.0,5.0,"['Gather used towels', 'Turn things off']"
904391195231233894,102.0,80.0,,,,
1294861,112.8,50.0,4.9,4.9,4.9,"['Additional requests - Leave with a smile, knowing you blessed my home with your presence.  Thank You!']"
1570497,121.2,20.0,4.8,4.8,4.78,
13942488,75.0,10.0,5.0,5.0,4.98,
50972310,90.0,15.0,4.6,4.1,4.6,
51554445,70.2,15.0,4.9,5.0,5.0,"['Turn things off', 'Additional requests - Please message us soon as you have checked out - we have tight schedules and sometimes have very little time to prep the room for the next guest. Thanks :) ']"
26847459,95.0,15.0,4.9,4.9,4.95,
4129424,110.0,40.0,4.8,4.9,4.86,
756153060980557816,39.5,39.0,4.8,5.0,4.82,"['Gather used towels', 'Throw trash away', 'Turn things off', 'Lock up']"
26369922,80.0,,5.0,5.0,4.99,"['Throw trash away', 'Return keys', 'Additional requests - Please don’t forget to sign our guestbook…our little souvenir of your visit :)']"
34535728,35.0,20.0,5.0,5.0,5.0,
698292896555849700,60.833333333333336,5.0,4.7,4.8,4.7,
46066782,60.0,25.0,4.9,5.0,5.0,
797694,40.0,45.0,4.5,4.3,4.48,
577499298868608544,59.0,,4.9,4.9,4.92,
17909038,121.28571428571429,30.0,4.8,5.0,4.89,
716215546388971335,0.2,50.0,5.0,5.0,4.98,
14873270,60.0,,4.9,4.6,4.83,
925451264654457385,0.2,99.0,,,,
53918368,48.2,10.0,4.9,4.9,4.63,"['Turn things off', 'Lock up', 'Additional requests - Just pick up after yourself it’s my house and not a hotel I would like to make sure no smoking inside I don’t want my house to smell for my family or any future guest']"
